Name,TAM_NAM_T,AMP_NAM_T,PROV_NAM_T,Latitude,Longitude
วัดบ้านป่าม่วง,คำบ่อ,วาริชภูมิ,สกลนคร,17.198512,103.549836
วัดประสิทธิสังวรณ์,คำบ่อ,วาริชภูมิ,สกลนคร,17.26157,103.593656
วัดป่าถ้ำมะเกลือ,คำบ่อ,วาริชภูมิ,สกลนคร,17.227421,103.552447
วัดป่าบ้านทุ่งเชือก,คำบ่อ,วาริชภูมิ,สกลนคร,17.168421,103.559633
วัดป่าบ้านป่าม่วง,คำบ่อ,วาริชภูมิ,สกลนคร,17.200389,103.547337
วัดภูอ่างข้าวทิพย์,คำบ่อ,วาริชภูมิ,สกลนคร,17.244039,103.526255
วัดรัฐภูมิ,คำบ่อ,วาริชภูมิ,สกลนคร,17.200382,103.543403
วัดรัฐภูมิ,คำบ่อ,วาริชภูมิ,สกลนคร,17.201518,103.54036
วัดสนามชัย,คำบ่อ,วาริชภูมิ,สกลนคร,17.208612,103.532691
วัดสระแก้ว,คำบ่อ,วาริชภูมิ,สกลนคร,17.277036,103.592025
วัดสระแก้ว,คำบ่อ,วาริชภูมิ,สกลนคร,17.278684,103.588584
วัดสว่างเชิงดอย,คำบ่อ,วาริชภูมิ,สกลนคร,17.172185,103.564067
วัดสว่างเชิงดอย,คำบ่อ,วาริชภูมิ,สกลนคร,17.172287,103.558134
วัดสุรินทร์ราษฎร์,คำบ่อ,วาริชภูมิ,สกลนคร,17.245071,103.585089
วัดเจริญศรัทธาราษฎร์,ปลาโหล,วาริชภูมิ,สกลนคร,17.345382,103.645557
วัดเจริญศรัทธาราษฏร์,ปลาโหล,วาริชภูมิ,สกลนคร,17.346139,103.641967
วัดชลประทานน้ำอูน,ปลาโหล,วาริชภูมิ,สกลนคร,17.314163,103.732435
วัดดงเชียงเครือ,ปลาโหล,วาริชภูมิ,สกลนคร,17.292023,103.673078
วัดธรรมสมโพธิ,ปลาโหล,วาริชภูมิ,สกลนคร,17.32429,103.620075
วัดธาตุศรีสมพร,ปลาโหล,วาริชภูมิ,สกลนคร,17.299197,103.666553
วัดธาตุศรีสมพร,ปลาโหล,วาริชภูมิ,สกลนคร,17.301232,103.662396
วัดโนนฤาษี,ปลาโหล,วาริชภูมิ,สกลนคร,17.307916,103.668732
วัดโนนฤาษี,ปลาโหล,วาริชภูมิ,สกลนคร,17.309483,103.665484
วัดบ้านดงคำโพธิ์,ปลาโหล,วาริชภูมิ,สกลนคร,17.286049,103.726191
วัดป่าโนนตูม,ปลาโหล,วาริชภูมิ,สกลนคร,17.300646,103.621609
วัดป่ามุจจรินทร์,ปลาโหล,วาริชภูมิ,สกลนคร,17.336521,103.636776
วัดป่ามุจจลินทร์,ปลาโหล,วาริชภูมิ,สกลนคร,17.335091,103.640123
วัดป่ารัตนโสภณ,ปลาโหล,วาริชภูมิ,สกลนคร,17.32536,103.669249
วัดป่ารัตนโสภณ,ปลาโหล,วาริชภูมิ,สกลนคร,17.328549,103.668076
วัดป่าศรัทธาธรรม,ปลาโหล,วาริชภูมิ,สกลนคร,17.34445,103.692512
วัดรามวิทยาลัย,ปลาโหล,วาริชภูมิ,สกลนคร,17.329143,103.663806
วัดรามวิทยาลัยบ้านปลาโห,ปลาโหล,วาริชภูมิ,สกลนคร,17.328211,103.667196
วัดราษฎร์นิยม,ปลาโหล,วาริชภูมิ,สกลนคร,17.306871,103.646636
วัดศรีโพธิ์คำ,ปลาโหล,วาริชภูมิ,สกลนคร,17.341109,103.698609
วัดศรีโพธิ์คำ,ปลาโหล,วาริชภูมิ,สกลนคร,17.342049,103.695309
วัดศรีมณีวรรณ,ปลาโหล,วาริชภูมิ,สกลนคร,17.3517,103.656147
วัดศรีมณีวัลย์,ปลาโหล,วาริชภูมิ,สกลนคร,17.353332,103.652457
วัดศรีวรารมณ์,ปลาโหล,วาริชภูมิ,สกลนคร,17.325967,103.640619
วัดศรีวรารมณ์,ปลาโหล,วาริชภูมิ,สกลนคร,17.327316,103.637181
วัดสว่างอารมณ์,ปลาโหล,วาริชภูมิ,สกลนคร,17.30663,103.625212
วัดดงศรีชมพู,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.256586,103.640907
วัดดงศรีชมภู,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.257132,103.637311
วัดถ้ำพระบาง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.198412,103.600511
วัดทวีวิทยาราม,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.264464,103.631295
วัดทวีวิทยาราม,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.267075,103.627348
วัดเทพนิมิตรวราราม,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.307354,103.636265
วัดเทพนิมิตวณาราม,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.305325,103.639738
วัดโนนกลาง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.260632,103.609759
วัดโนนกลาง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.261966,103.605491
วัดโนนสะเคียน,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.28112,103.658746
วัดโนนสะเคียน,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.282376,103.654465
วัดบ้านเหล่าสามัคคี,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.262673,103.616168
วัดประสิทธิ์สังวร,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.260224,103.597704
วัดป่ากุดตะกาบ,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.230276,103.667286
วัดป่าบ้านดงสว่าง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.168744,103.664427
วัดป่าบ้านโพนทอง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.258473,103.603987
วัดป่าโพนทอง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.260656,103.607278
วัดป่าภูเงิน,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.199759,103.63483
วัดป่าสุขุมวารี,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.280977,103.643864
วัดป่าสุขุมวารี,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.282214,103.640663
วัดพระธาตุศรีมงคล,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.288616,103.662138
วัดพระธาตุศรีมงคล,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.288899,103.659481
วัดภูอ่างสอเทพคีรี,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.173045,103.591391
วัดเวฬุวัน,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.207542,103.652234
วัดเวฬุวัน,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.208781,103.648947
วัดศรีบุญเรือง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.234776,103.624921
วัดศรีบุญเรือง,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.236014,103.620103
วัดศรีสะอาด,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.224918,103.663337
วัดศรีสะอาด,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.225772,103.659304
วัดสระแก้ววารีราม,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.286003,103.642431
วัดสระแก้ววารีราม,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.287945,103.637769
วัดเหล่าสามัคคี,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.263392,103.612287
วัดอารามแสงอรุณ,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.272889,103.639972
วัดอารามแสงอรุณ,วาริชภูมิ,วาริชภูมิ,สกลนคร,17.274478,103.635688
วัดโคกสะอาด,หนองลาด,วาริชภูมิ,สกลนคร,17.314245,103.538712
วัดธรรมาภิรดาราม,หนองลาด,วาริชภูมิ,สกลนคร,17.317308,103.541335
วัดธรรมาภิรตาราม,หนองลาด,วาริชภูมิ,สกลนคร,17.318884,103.537731
วัดป่าบ้านขาว,หนองลาด,วาริชภูมิ,สกลนคร,17.318596,103.534074
วัดป่าราษฏร์สามัคคี,หนองลาด,วาริชภูมิ,สกลนคร,17.30176,103.600368
วัดป่าเวฬุวัน,หนองลาด,วาริชภูมิ,สกลนคร,17.316243,103.529766
วัดโพธิ์ชัย,หนองลาด,วาริชภูมิ,สกลนคร,17.325835,103.543392
วัดราษฎร์ประดิษฐ์,หนองลาด,วาริชภูมิ,สกลนคร,17.30951,103.579107
วัดราษฎร์ประดิษฐ์,หนองลาด,วาริชภูมิ,สกลนคร,17.312581,103.575949
วัดศรรีบุญเรือง,หนองลาด,วาริชภูมิ,สกลนคร,17.295889,103.594674
วัดศรีบุญเรือง,หนองลาด,วาริชภูมิ,สกลนคร,17.295265,103.598309
วัดเจริญชัย,ค้อใต้,สว่างแดนดิน,สกลนคร,17.390231,103.33841
วัดแจ้งวิสุทธาราม,ค้อใต้,สว่างแดนดิน,สกลนคร,17.367289,103.335049
วัดแจ้งวิสุทธาราม,ค้อใต้,สว่างแดนดิน,สกลนคร,17.36863,103.33189
วัดธาตุฝุ่น,ค้อใต้,สว่างแดนดิน,สกลนคร,17.372602,103.356674
วัดโนนวิเวก,ค้อใต้,สว่างแดนดิน,สกลนคร,17.356221,103.319393
วัดป่าแก้วชุมพล,ค้อใต้,สว่างแดนดิน,สกลนคร,17.352994,103.331331
วัดป่าแก้วชุมพล,ค้อใต้,สว่างแดนดิน,สกลนคร,17.354924,103.327196
วัดป่าธรรมรังษีบ้านยา,ค้อใต้,สว่างแดนดิน,สกลนคร,17.383193,103.293834
วัดป่าสุจินต์ประชาราม,ค้อใต้,สว่างแดนดิน,สกลนคร,17.385522,103.324167
วัดป่าหนองโนวราราม,ค้อใต้,สว่างแดนดิน,สกลนคร,17.348598,103.320601
วัดมงคลไชยาราม,ค้อใต้,สว่างแดนดิน,สกลนคร,17.367714,103.310795
วัดมาลานิมิต,ค้อใต้,สว่างแดนดิน,สกลนคร,17.367763,103.304387
วัดมาลานิมิตร,ค้อใต้,สว่างแดนดิน,สกลนคร,17.366258,103.307471
วัดสว่างแดนดิน,ค้อใต้,สว่างแดนดิน,สกลนคร,17.379456,103.306942
วัดสว่างแดนดิน,ค้อใต้,สว่างแดนดิน,สกลนคร,17.3804,103.302642
วัดสุจินต์ประชาราม,ค้อใต้,สว่างแดนดิน,สกลนคร,17.361092,103.317987
วัดหนองโน,ค้อใต้,สว่างแดนดิน,สกลนคร,17.350881,103.317055
วัดเจริญสุข,คำสะอาด,สว่างแดนดิน,สกลนคร,17.522433,103.331009
วัดแจ้ง,คำสะอาด,สว่างแดนดิน,สกลนคร,17.498886,103.365462
วัดแจ้งดงจันทู,คำสะอาด,สว่างแดนดิน,สกลนคร,17.497799,103.369132
วัดป่าดงคำชน,คำสะอาด,สว่างแดนดิน,สกลนคร,17.499223,103.308636
วัดป่าบ้านปลวก,คำสะอาด,สว่างแดนดิน,สกลนคร,17.498654,103.31591
วัดป่าบ้านปลวก,คำสะอาด,สว่างแดนดิน,สกลนคร,17.511601,103.322814
วัดป่ายางคำ,คำสะอาด,สว่างแดนดิน,สกลนคร,17.514492,103.36719
วัดป่าสามัคคีท่าหลวง,คำสะอาด,สว่างแดนดิน,สกลนคร,17.554967,103.337375
วัดป่าสุวรรณาราม,คำสะอาด,สว่างแดนดิน,สกลนคร,17.486775,103.347669
วัดโพนสะอาด,คำสะอาด,สว่างแดนดิน,สกลนคร,17.528298,103.368038
วัดโพนสะอาด,คำสะอาด,สว่างแดนดิน,สกลนคร,17.529375,103.364561
วัดร่วมศรัทธาวนาราม,คำสะอาด,สว่างแดนดิน,สกลนคร,17.475401,103.374353
วัดศรีไพรวัน,คำสะอาด,สว่างแดนดิน,สกลนคร,17.486814,103.366677
วัดสีมาธิการาม,คำสะอาด,สว่างแดนดิน,สกลนคร,17.558247,103.351779
วัดสุวรรณวิสุทธาราม,คำสะอาด,สว่างแดนดิน,สกลนคร,17.482223,103.359042
วัดสุวรรณวิสุทธาราม,คำสะอาด,สว่างแดนดิน,สกลนคร,17.483227,103.355537
วัดสุวรรณาราม,คำสะอาด,สว่างแดนดิน,สกลนคร,17.491151,103.344853
วัดอัมพวัน,คำสะอาด,สว่างแดนดิน,สกลนคร,17.509326,103.325971
วัดตาลนิมิต,โคกสี,สว่างแดนดิน,สกลนคร,17.57216,103.42467
วัดทุ่งสว่าง,โคกสี,สว่างแดนดิน,สกลนคร,17.638199,103.441338
วัดทุ่งสว่าง,โคกสี,สว่างแดนดิน,สกลนคร,17.641177,103.440469
วัดธรรมมิการาม,โคกสี,สว่างแดนดิน,สกลนคร,17.596389,103.462643
วัดธรรมิการาม,โคกสี,สว่างแดนดิน,สกลนคร,17.596461,103.460532
วัดธาตุโคกคอน,โคกสี,สว่างแดนดิน,สกลนคร,17.638365,103.434437
วัดป่าโคกสี,โคกสี,สว่างแดนดิน,สกลนคร,17.629489,103.439475
วัดป่าดอนม่วย,โคกสี,สว่างแดนดิน,สกลนคร,17.645006,103.421771
วัดป่าศรีเจริญธรรม,โคกสี,สว่างแดนดิน,สกลนคร,17.592116,103.428971
วัดป่าสุขเกษมนิราศภัย,โคกสี,สว่างแดนดิน,สกลนคร,17.624724,103.483017
วัดป่าสุขเกษมนิลาศภัย,โคกสี,สว่างแดนดิน,สกลนคร,17.625169,103.482845
วัดโพธิ์ศรี,โคกสี,สว่างแดนดิน,สกลนคร,17.623699,103.437433
วัดโพธิ์ศรี,โคกสี,สว่างแดนดิน,สกลนคร,17.624991,103.433604
วัดศรีชมพู,โคกสี,สว่างแดนดิน,สกลนคร,17.597862,103.458412
วัดศรีชมพู,โคกสี,สว่างแดนดิน,สกลนคร,17.599233,103.454227
วัดศรีสะเกษ,โคกสี,สว่างแดนดิน,สกลนคร,17.573641,103.417028
วัดศรีสะอาด,โคกสี,สว่างแดนดิน,สกลนคร,17.61928,103.409835
วัดศรีสะอาด,โคกสี,สว่างแดนดิน,สกลนคร,17.62087,103.406606
วัดศีรษะเกศ,โคกสี,สว่างแดนดิน,สกลนคร,17.57218,103.420484
วัดสว่างวารีรม,โคกสี,สว่างแดนดิน,สกลนคร,17.621293,103.436723
วัดใหม่บ้านตาล,โคกสี,สว่างแดนดิน,สกลนคร,17.577708,103.425061
วัดใหม่บ้านตาล,โคกสี,สว่างแดนดิน,สกลนคร,17.579989,103.416908
วัดไทรทอง,ตาลโกน,สว่างแดนดิน,สกลนคร,17.348251,103.563598
วัดป่าคามวาสี,ตาลโกน,สว่างแดนดิน,สกลนคร,17.375219,103.598717
วัดป่าคามวาสี,ตาลโกน,สว่างแดนดิน,สกลนคร,17.376999,103.593315
วัดโพธิ์ชัยเจริญ,ตาลโกน,สว่างแดนดิน,สกลนคร,17.372338,103.582102
วัดโพธิ์ไทรเจริญบ้านตาล,ตาลโกน,สว่างแดนดิน,สกลนคร,17.371471,103.585711
วัดสันติวิมุตตยาราม,ตาลโกน,สว่างแดนดิน,สกลนคร,17.343947,103.562917
วัดหนองตอกแป้น,ตาลโกน,สว่างแดนดิน,สกลนคร,17.331302,103.570726
วัดอินทรสุวรรณ,ตาลโกน,สว่างแดนดิน,สกลนคร,17.353374,103.56887
วัดอินทสุวรรณ,ตาลโกน,สว่างแดนดิน,สกลนคร,17.352468,103.572562
วัดแจ้ง,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.367308,103.62563
วัดแจ้งบ้านหนองหวาย,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.365856,103.628994
วัดธรรมสมโพธิ์,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.325753,103.616731
วัดโนนวารีบำเพ็ญธรรม,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.33525,103.612053
วัดป่าดงสวรรค์,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.319597,103.604839
วัดป่าโนนวาริษบำเพ็ญธรร,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.334157,103.617128
วัดมัชฉิมบุรี,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.351513,103.611494
วัดมัชฌิมบุรี,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.352923,103.607952
วัดสามัคคีบำเพ็ญผล,ตาลเนิ้ง,สว่างแดนดิน,สกลนคร,17.387595,103.625027
วัดทรายศรี,ทรายมูล,สว่างแดนดิน,สกลนคร,17.459015,103.534465
วัดทรายศรี,ทรายมูล,สว่างแดนดิน,สกลนคร,17.460671,103.530554
วัดทุ่งเตาไห,ทรายมูล,สว่างแดนดิน,สกลนคร,17.485034,103.536366
วัดโนนจิก,ทรายมูล,สว่างแดนดิน,สกลนคร,17.44094,103.533803
วัดโนนจิกบ้านคำเม็ก,ทรายมูล,สว่างแดนดิน,สกลนคร,17.439021,103.537972
วัดป่าหนองชาดหนองไผ่,ทรายมูล,สว่างแดนดิน,สกลนคร,17.478272,103.504881
วัดศรีแก้ววรีราม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.487468,103.537456
วัดศรีแก้ววารีราม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.488401,103.533359
วัดศรีรัตนาราม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.444838,103.550091
วัดศรีรัตนารามบ้านม้า,ทรายมูล,สว่างแดนดิน,สกลนคร,17.443363,103.553486
วัดศิริทรงธรรม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.510127,103.541937
วัดศิริทรงธรรม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.51181,103.538421
วัดสุวรรณศิลาราม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.458434,103.523486
วัดสุวรรณศิลาราม,ทรายมูล,สว่างแดนดิน,สกลนคร,17.459627,103.519701
วัดหนองหว้า,ทรายมูล,สว่างแดนดิน,สกลนคร,17.50845,103.51779
วัดคันธรรมณ์,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.451363,103.577751
วัดคันธารมย์,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.452581,103.574044
วัดทุ่งดอนชาติ,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.522551,103.56382
วัดป่าบ้านโมน,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.452002,103.588919
วัดวิเวกธรรม,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.488254,103.592787
วัดศรีธาตุการาม,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.486703,103.557281
วัดศรีวิลัย,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.516513,103.568179
วัดศิริชัย,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.518515,103.564722
วัดสว่างอารมณ์,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.469135,103.566733
วัดสว่างอารมย์,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.470919,103.561062
วัดสามัคคีธรรม,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.523237,103.570714
วัดสามัคคีธรรม,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.524227,103.56703
วัดอุทุมวันอรัญญวาส,ธาตุทอง,สว่างแดนดิน,สกลนคร,17.442095,103.596469
วัดคำนาดี,บงใต้,สว่างแดนดิน,สกลนคร,17.487188,103.298474
วัดเจริญชัย,บงใต้,สว่างแดนดิน,สกลนคร,17.391887,103.334187
วัดแจ้งสว่าง,บงใต้,สว่างแดนดิน,สกลนคร,17.426476,103.283213
วัดโนนสมบูรณ์,บงใต้,สว่างแดนดิน,สกลนคร,17.402916,103.304413
วัดโนนสมบูรณ์,บงใต้,สว่างแดนดิน,สกลนคร,17.403792,103.300644
วัดบรมสุข,บงใต้,สว่างแดนดิน,สกลนคร,17.452229,103.306554
วัดบรมสุข,บงใต้,สว่างแดนดิน,สกลนคร,17.453737,103.30287
วัดบ้านยางงาม,บงใต้,สว่างแดนดิน,สกลนคร,17.429735,103.285721
วัดป่าชุมชัยอสงพันธุ์,บงใต้,สว่างแดนดิน,สกลนคร,17.408017,103.369172
วัดป่าโนนสูง,บงใต้,สว่างแดนดิน,สกลนคร,17.415585,103.286507
วัดป่าบ่อร้าง,บงใต้,สว่างแดนดิน,สกลนคร,17.467317,103.301204
วัดป่าบ้านบ่อร้าง,บงใต้,สว่างแดนดิน,สกลนคร,17.467521,103.304788
วัดป่าสุจินต์ประชาราม,บงใต้,สว่างแดนดิน,สกลนคร,17.387797,103.320287
วัดป่าหนองกุง,บงใต้,สว่างแดนดิน,สกลนคร,17.42451,103.354261
วัดโพธิ์กลาง,บงใต้,สว่างแดนดิน,สกลนคร,17.408619,103.294969
วัดโพธิ์กลาง,บงใต้,สว่างแดนดิน,สกลนคร,17.409672,103.291156
วัดยางงาม,บงใต้,สว่างแดนดิน,สกลนคร,17.431118,103.282015
วัดเรียบโพธิ์ชัย,บงใต้,สว่างแดนดิน,สกลนคร,17.385517,103.299619
วัดสุภบุปผาราม,บงใต้,สว่างแดนดิน,สกลนคร,17.417738,103.328916
วัดกาญจนาศิริวรรณ,บงเหนือ,สว่างแดนดิน,สกลนคร,17.291955,103.315305
วัดกู่แก้ว,บงเหนือ,สว่างแดนดิน,สกลนคร,17.332222,103.284164
วัดกู่แก้ววราราม,บงเหนือ,สว่างแดนดิน,สกลนคร,17.330201,103.287066
วัดไชยมงคล,บงเหนือ,สว่างแดนดิน,สกลนคร,17.318424,103.288041
วัดไชยมงคล,บงเหนือ,สว่างแดนดิน,สกลนคร,17.319025,103.284431
วัดนาบุญ,บงเหนือ,สว่างแดนดิน,สกลนคร,17.278691,103.290967
วัดนาบุญ,บงเหนือ,สว่างแดนดิน,สกลนคร,17.280295,103.287312
วัดบริบูรณ์วราราม,บงเหนือ,สว่างแดนดิน,สกลนคร,17.349591,103.290874
วัดบริบูรณ์วราราม,บงเหนือ,สว่างแดนดิน,สกลนคร,17.350648,103.287461
วัดป่าดงไร่,บงเหนือ,สว่างแดนดิน,สกลนคร,17.295659,103.280181
วัดป่าบงเหนือ(ประชาสามัคคี),บงเหนือ,สว่างแดนดิน,สกลนคร,17.347231,103.293039
วัดป่ารักน้ำ,บงเหนือ,สว่างแดนดิน,สกลนคร,17.324749,103.304351
วัดป่ารักน้ำ,บงเหนือ,สว่างแดนดิน,สกลนคร,17.343896,103.289708
วัดป่าเลไลย์,บงเหนือ,สว่างแดนดิน,สกลนคร,17.297322,103.276299
วัดป่าอโศการาม,บงเหนือ,สว่างแดนดิน,สกลนคร,17.285161,103.285544
วัดป่าอโศการาม,บงเหนือ,สว่างแดนดิน,สกลนคร,17.293877,103.285379
วัดศรีแก้ว(โนน),บงเหนือ,สว่างแดนดิน,สกลนคร,17.340119,103.276514
วัดศรีบุญเรือง,บงเหนือ,สว่างแดนดิน,สกลนคร,17.318177,103.310343
วัดสระแจ้ง,บงเหนือ,สว่างแดนดิน,สกลนคร,17.358415,103.301007
วัดสระแจ้ง,บงเหนือ,สว่างแดนดิน,สกลนคร,17.359452,103.297461
วัดชัยชนะ,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.425861,103.375819
วัดชัยชนะวราราม,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.427523,103.373697
วัดท่าวารีวนาราม,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.426711,103.407973
วัดท่าวารีวนาราม,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.427261,103.40489
วัดป่านาคุณ,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.443324,103.396714
วัดป่าประสิทธิ์สามัคคี,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.434915,103.408935
วัดป่าประสิทธิสามัคคี,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.437126,103.40306
วัดป่ามิคคาไลย์,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.447168,103.3829
วัดป่าอัมพวัน,บ้านต้าย,สว่างแดนดิน,สกลนคร,17.437392,103.419884
วัดจิตตภาวัน,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.49727,103.452696
วัดฐิติธรรมาราม (วัดเหวล,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.578187,103.471552
วัดปทุมพร,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.567528,103.485546
วัดป่าดงศรีเรือน,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.552815,103.473697
วัดป่าทุ่งปลากัด,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.52601,103.480296
วัดป่าบ้านถ่อน,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.526948,103.428774
วัดป่าบ้านถ่อน,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.529111,103.426745
วัดป่าบ้านทุ่งปลากัด,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.524004,103.484596
วัดป่าวราราม,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.5536,103.456649
วัดป่าวิเวกสว่างธรรม,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.572034,103.486481
วัดป่าวิเวกสว่างธรรม,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.572712,103.483214
วัดป่าเวฬุวันสว่างธรรม,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.493452,103.461822
วัดป่าสระพังทอง,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.554771,103.427896
วัดเวฬุวันสว่างธรรม,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.493307,103.465232
วัดศรีปทุมพร,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.566521,103.488573
วัดศรีโพนสูง,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.519092,103.420082
วัดศรีมงคล,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.550231,103.418161
วัดสันติราษฎร์บำรุง,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.555349,103.462823
วัดเหวลึก,บ้านถ่อน,สว่างแดนดิน,สกลนคร,17.577278,103.469975
วัดกู่แก้ววราราม,พันนา,สว่างแดนดิน,สกลนคร,17.442846,103.557452
วัดดอนกรรม,พันนา,สว่างแดนดิน,สกลนคร,17.439376,103.564574
วัดดอนกรรม,พันนา,สว่างแดนดิน,สกลนคร,17.44159,103.561084
วัดในธรรม,พันนา,สว่างแดนดิน,สกลนคร,17.436908,103.564086
วัดในธรรม,พันนา,สว่างแดนดิน,สกลนคร,17.438323,103.559817
วัดป่าหนองปลาเข็ง,พันนา,สว่างแดนดิน,สกลนคร,17.389875,103.594211
วัดพุฒนาราม,พันนา,สว่างแดนดิน,สกลนคร,17.399395,103.561742
วัดพุฒาราม,พันนา,สว่างแดนดิน,สกลนคร,17.399705,103.565832
วัดศรีบุญเรือง,พันนา,สว่างแดนดิน,สกลนคร,17.429145,103.584275
วัดจิตตภาวัน,โพนสูง,สว่างแดนดิน,สกลนคร,17.586897,103.389504
วัดจิตตภาวัน,โพนสูง,สว่างแดนดิน,สกลนคร,17.58852,103.385439
วัดธาตุโพนค้อ,โพนสูง,สว่างแดนดิน,สกลนคร,17.557871,103.397685
วัดบุราณเรือง,โพนสูง,สว่างแดนดิน,สกลนคร,17.507035,103.416865
วัดป่าสามัคคีธรรม,โพนสูง,สว่างแดนดิน,สกลนคร,17.58081,103.386854
วัดป่าสามัคคีธรรม,โพนสูง,สว่างแดนดิน,สกลนคร,17.582216,103.383992
วัดโพนยูง,โพนสูง,สว่างแดนดิน,สกลนคร,17.551591,103.404276
วัดยางประชาสามัคคี,โพนสูง,สว่างแดนดิน,สกลนคร,17.507724,103.410948
วัดศรีสะอาดธาราม,โพนสูง,สว่างแดนดิน,สกลนคร,17.494407,103.431421
วัดแจ้ง,แวง,สว่างแดนดิน,สกลนคร,17.42767,103.6525
วัดโนนทอง,แวง,สว่างแดนดิน,สกลนคร,17.455615,103.637165
วัดโนนทอง,แวง,สว่างแดนดิน,สกลนคร,17.456331,103.634678
